x_1,x_2,Label
0.079586,0.19805,I
0.024144,-0.752163,M
0.258671,-0.891205,I
0.300072,-0.579442,M
-0.515328,-0.351737,C
0.239621,0.156969,M
0.332862,-0.302364,M
0.18878,0.116521,M
0.112797,-0.270481,C
-0.030999,-0.925666,I
0.583105,-0.037619,I
-0.113727,-0.117094,N
0.116681,0.704749,N
-0.030924,0.086667,I
0.434129,0.16853,I
-0.384024,0.182738,N
-0.214446,0.097202,A
0.28806,0.245181,I
0.192324,0.163532,M
-0.228281,0.571626,N
-0.252829,-0.698818,M
-0.268494,-0.119924,N
0.683643,-0.27625,I
0.341507,0.098653,M
0.155009,0.292762,I
0.077302,-0.89043,I
0.060726,-0.252245,C
-0.303588,0.016956,N
0.541882,0.645986,N
0.788197,0.242864,A
0.210806,0.142499,M
0.562683,-0.259225,I
-0.203761,0.593312,N
-0.014804,0.66897,N
0.332072,-0.714787,M
-0.40319,-0.779472,M
-0.183651,-0.12121,N
0.023762,0.564013,A
0.392769,0.1767,I
-0.330219,0.442472,N
-0.372054,0.143251,N
-0.166369,-0.05176,A
0.418721,0.115981,M
0.055772,-0.039622,C
0.090096,-0.899279,I
0.374852,0.027719,M
0.19552,0.603863,A
-0.020326,-0.931565,I
-0.426802,0.397615,N
-0.274773,-0.012443,N
0.068767,0.079376,M
0.046833,0.225024,I
-0.181662,0.514372,N
-0.161457,-0.052032,A
0.018967,-0.34054,C
-0.374221,-0.806375,M
0.345435,0.740341,N
0.524106,-0.082157,M
-0.312378,0.130308,A
0.067162,-0.069459,C
0.088062,-0.016629,C
0.14086,0.639809,N
-0.141915,0.023387,A
0.725381,0.380594,A
-0.028416,-0.019044,A
-0.02205,0.124894,I
-0.716267,-0.655288,M
0.517799,-0.600027,I
0.56729,-0.315106,I
-0.200131,-0.014291,N
0.430246,0.072355,I
-0.016352,0.073006,I
0.480674,-0.27847,M
-0.437425,0.322247,N
0.449497,-0.412555,M
0.311705,0.026888,M
-0.49481,-0.380388,C
-0.78857,-0.532974,M
0.066856,0.67061,A
0.274347,-0.841168,I
0.618132,0.447224,A
-0.243612,0.28808,A
-0.751008,-0.056764,C
0.063688,0.168822,I
-0.610448,-0.736751,M
-0.396939,-0.350451,C
0.065735,-0.911014,I
-0.66813,0.620443,C
0.05654,-0.023972,C
0.119674,0.145557,M
0.415149,0.027861,M
0.672713,-0.005324,I
0.120259,-0.302648,C
-0.331435,0.311571,A
0.161416,0.228369,I
0.219571,-0.749454,M
-0.297444,0.002994,N
0.104445,0.122041,M
-0.599613,-0.707204,M
-0.760294,0.435875,C
-0.160904,-0.705016,M
-0.463799,0.254228,N
-0.253047,0.092004,A
-0.710848,0.664097,C
0.33508,0.070752,M
-0.071741,-0.093717,N
0.624793,-0.312843,I
-0.57027,-0.317156,C
0.110605,0.260118,I
0.414119,0.234481,I
-0.247053,0.363234,A
-0.127363,-0.016487,A
-0.121937,-0.821162,M
-0.021362,-0.321756,C
0.113561,0.114736,M
0.889094,0.217802,A
0.292381,0.043906,M
-0.752069,0.020565,C
0.096148,-0.081474,C
0.396814,0.807108,N
-0.045245,-0.338659,C
-0.277645,-0.110049,N
-0.183808,0.612753,N
-0.70132,0.412353,C
0.661806,0.622522,N
-0.568014,-0.389866,C
-0.423383,0.375505,N
-0.820628,0.174463,C
0.366956,-0.019495,M
0.325643,0.070876,M
-0.087085,-0.108887,N
0.361455,-0.760656,I
-0.004209,0.00863,I
0.315166,0.577761,A
-0.112946,0.495389,A
-0.271569,-0.062446,N
0.521655,0.717607,N
-0.216446,0.417075,A
-0.021861,0.150046,I
0.593227,0.724243,N
-0.75161,0.610947,C
-0.311723,-0.052199,N
-0.365798,0.276086,N
0.227498,-0.829957,I
-0.298126,0.469684,N
0.339573,-0.515058,M
-0.616956,-0.244215,C
0.318837,-0.696219,I
0.172692,0.658674,A
-0.167878,-0.951091,I
-0.650922,-0.143413,C
0.17549,0.182312,I
0.172276,0.148807,M
0.206994,0.770023,N
0.915444,-0.313367,A
0.185573,0.265426,I
-0.256501,0.008773,N
-0.395931,-0.876298,M
0.498853,-0.111225,M
-0.340449,0.118468,N
-0.630884,-0.20878,C
0.102059,-0.740752,M
-0.251295,0.282742,A
0.179473,0.158205,M
0.051585,0.159709,I
-0.176987,-0.037113,N
0.281354,0.579877,A
0.204774,0.278486,I
0.116268,0.125982,M
-0.56269,-0.346333,C
0.486692,0.541597,A
0.061999,0.192923,I
0.452985,-0.009763,M
0.687961,0.601423,N
0.248659,0.233152,I
-0.638418,0.480041,C
0.994398,-0.074699,A
0.288509,0.27399,I
0.087301,-0.041862,C
0.968142,0.242291,N
-0.008591,-0.033936,N
0.26672,-0.858083,I
0.292582,-0.650799,M
-0.284128,-0.031396,N
0.497389,0.725679,N
-0.609392,0.774625,C
-0.115364,-0.338556,C
0.073947,-0.323318,C
-0.222748,0.096741,A
0.009065,0.153764,I
-0.182397,0.133521,A
-0.217301,0.573965,N
-0.519643,-0.775118,M
0.019334,0.258129,I
-0.086171,-0.989855,I
0.639638,0.458438,A
0.163564,0.112361,M
0.033984,0.090446,M
-0.143368,-0.347242,C
0.10031,0.233409,I
0.75674,0.478215,N
-0.003188,-0.028025,N
-0.0807,-0.092858,N
-0.22827,0.061647,A
-0.011874,0.014322,I
-0.18607,-0.072347,N
-0.109458,0.438433,A
-0.011731,-0.66743,M
0.399335,-0.048595,M
0.021039,0.148952,I
-0.329459,-0.092759,N
-0.041747,-0.026054,A
-0.194456,0.503031,N
0.501692,-0.48463,I
-0.252811,0.224447,A
-0.058733,-0.030573,A
0.154995,0.16591,M
0.159688,-0.165871,C
0.077702,-0.023633,C
-0.370029,-0.397276,C
0.236763,0.069841,M
-0.041845,-0.816692,M
0.252751,0.166495,M
0.047831,-0.877273,I
-0.33641,0.128376,A
0.354033,-0.491979,M
-0.272706,0.02277,N
0.01456,0.076034,M
0.100084,-0.317674,C
0.599991,0.652166,N
0.370856,-0.72457,I
0.594382,-0.012759,I
-0.441533,-0.334132,C
0.310597,0.213105,I
0.450186,-0.031556,M
0.492434,0.493752,A
-0.716184,-0.065177,C
0.468292,0.549986,A
-0.698214,-0.046184,C
-0.520969,0.837363,C
0.075853,-0.067624,C
-0.302732,0.24663,A
-0.21997,-0.41862,C
0.664247,0.368368,A
0.315665,0.144748,M
0.122762,-0.124205,C
0.353851,0.0822,I
0.135335,-0.204768,C
0.130523,-0.241204,C
-0.313542,0.262754,N
-0.781168,0.295433,C
-0.241832,-0.02621,N
0.054886,0.206679,I
0.537526,0.096443,I
0.365767,-0.188936,M
0.43014,0.061307,I
-0.049594,-0.040473,A
0.927414,0.253336,A
0.31734,0.575427,A
0.116265,0.144462,M
0.460713,0.750673,N
-0.294273,-0.444529,C
0.914434,0.175838,A
-0.208577,-0.101234,N
0.036213,0.207303,I
-0.254936,-0.140023,N
-0.302883,0.024363,N
-0.34534,0.242337,A
0.481125,0.127371,I
-0.649687,-0.283734,C
0.021499,0.061991,M
0.07376,0.72259,N
-0.372258,-0.85114,M
-0.681195,-0.067554,C
0.091568,0.233325,I
-0.074486,0.730358,N
-0.695608,0.530764,C
-0.345366,0.168496,N
0.039686,0.049715,M
0.201801,0.68879,A
0.412859,-0.013588,M
0.379043,0.331116,I
0.348502,-0.790567,I
0.751887,0.614722,N
-0.751172,-0.073413,C
-0.140981,0.596283,N
-0.338317,-0.35238,C
0.565687,-0.259876,I
-0.25835,0.563525,N
-0.289219,0.162751,A
-0.195529,0.00655,A
-0.285561,-0.382947,C
0.412179,0.131628,I
0.087877,-0.813833,I
0.76602,0.444763,A
0.896749,0.256044,A
0.367795,0.662964,N
0.968425,-0.114712,A
-0.403651,0.545912,N
0.047131,0.100743,M
0.658155,-0.276671,I
-0.444232,-0.364314,C
0.075979,-0.075371,C
-0.226451,-0.764319,M
-0.49753,-0.375496,C
-0.288377,0.054374,N
-0.022245,0.148574,I
0.462244,0.110616,I
-0.769025,0.42236,C
0.541895,-0.532801,I
-0.75226,0.09106,C
-0.596013,-0.294344,C
-0.275804,-0.081727,N
-0.006307,0.164912,I
-0.077187,-0.391136,C
0.735206,0.385117,A
0.46862,0.129173,I
0.546747,-0.113047,I
0.144236,0.099867,M
-0.782385,-0.024101,C
-0.074038,-0.028171,A
0.131335,-0.759888,M
-0.368411,0.050634,N
0.941394,0.104618,A
0.599797,-0.264508,I
-0.402658,0.13373,N
-0.303819,-0.931291,I
-0.001719,0.001675,I
-0.057899,-0.399911,C
0.446229,-0.257714,M
-0.535965,-0.732424,M
0.376638,-0.707335,I
0.031659,0.207238,I
-0.066422,-0.885891,I
0.166273,-0.763255,M
0.103232,-0.171345,C
-0.25876,-0.790914,M
-0.514041,-0.346507,C
-0.02042,0.744669,N
0.62142,0.441608,A
0.410595,0.166018,I
0.435575,0.602857,A
0.431705,-0.301743,M
0.338124,-0.270622,M
0.564029,0.027792,I
-0.084369,-0.074603,N
-0.363934,0.174671,N
0.727871,0.676932,N
0.454011,-0.45861,M
0.605971,-0.102163,I
-0.816715,0.183004,C
0.296017,0.100658,M
0.328566,0.127592,M
0.097575,0.142657,M
-0.515083,-0.744583,M
-0.022464,0.017385,I
0.152183,0.122944,M
0.355415,-0.406955,M
0.217955,0.183099,I
0.010348,-0.436165,C
-0.139339,-0.951241,I
0.093586,0.689416,N
0.152214,0.18794,M
-0.190881,0.629216,N
0.44247,0.784159,N
0.390495,-0.348971,M
0.327088,0.125869,I
0.783622,0.351808,A
0.557564,-0.750299,I
-0.01188,0.022456,I
0.655725,0.60587,N
-0.191299,0.038011,A
-0.004215,0.015231,I
0.311058,0.107364,M
0.279161,-0.755004,I
-0.416249,0.308493,N
-0.022525,-0.016976,A
-0.237252,0.334483,A
0.006564,0.000703,C
0.032268,-0.019703,C
0.499408,0.096792,I
-0.58438,-0.225908,C
-0.665355,0.338584,C
0.190116,-0.193761,C
-0.331892,0.394712,N
0.187359,-0.893142,I
0.047463,-0.241836,C
0.420372,-0.049569,M
0.673519,0.45742,A
-0.123406,-0.811231,M
-0.014312,0.540719,A
0.757343,0.459769,N
-0.181408,-0.103065,N
-0.675488,-0.018261,C
0.48144,-0.495592,I
0.181344,0.077573,M
-0.287424,0.044562,A
0.760874,0.369319,A
0.583534,0.636861,N
0.337602,0.05124,M
0.359478,-0.53497,M
-0.119485,-0.841126,M
0.538861,-0.121143,I
0.420444,0.123074,I
0.331178,-0.625475,M
0.955744,-0.267225,A
0.518998,-0.136732,M
0.022014,0.064986,M
-0.104512,0.489876,A
0.515068,0.146538,I
0.073299,-0.08708,C
0.028577,0.83748,N
-0.620184,-0.681411,M
0.317395,0.570824,A
0.343648,-0.528887,M
-0.314287,-0.416663,C
-0.160173,0.472066,A
-0.04834,-0.027086,A
0.02056,0.528106,A
0.438958,-0.392006,M
-0.067702,-0.037956,A
0.038508,0.134837,I
-0.213987,-0.098686,N
0.283382,-0.808761,I
-0.012496,-0.010933,A
0.318186,0.800235,N
-0.029156,0.040631,I
0.143472,-0.167103,C
-0.239928,-0.820199,M
-0.32329,0.210678,A
0.145622,0.210367,I
0.132769,0.123365,M
-0.529902,0.770813,C
-0.263292,-0.406712,C
-0.052359,0.744711,N
-0.182168,-0.124139,N
0.62702,0.427615,A
0.17373,0.067099,M
-0.055365,0.648371,N
-0.00769,0.047795,I
0.295677,-0.877088,I
0.379201,-0.113695,M
-0.145216,-0.483985,C
0.898081,-0.132353,A
0.344446,0.033482,M
0.706312,-0.123012,I
-0.055201,0.567837,A
0.263487,0.211812,I
0.169347,-0.899989,I
0.898874,0.353246,N
0.478809,-0.482194,M
-0.379522,0.186532,N
0.052423,-0.286095,C
0.045011,-0.336471,C
0.695897,0.680892,N
0.059086,0.58293,A
-0.348975,0.034436,N
-0.284059,-0.78729,M
-0.26418,0.205127,A
-0.268964,-0.028349,N
-0.234991,0.618175,N
0.07631,0.106265,M
-0.461903,-0.837454,M
-0.760753,0.461476,C
-0.258189,-0.363532,C
-0.324651,-0.347415,C
-0.398675,-0.303578,C
0.377219,-0.377273,M
0.560372,-0.11826,I
0.476698,-0.650119,I
0.829559,0.309394,A
0.671232,0.354625,A
-0.060126,-0.373669,C
0.0709,-0.014734,C
0.055841,-0.100101,C
-0.382827,0.171004,N
0.471036,-0.080678,M
0.031854,0.790517,N
-0.801245,0.37197,C
-0.177264,-0.875208,M
-0.096591,-0.918118,I
0.981502,-0.031149,A
-0.172426,0.0374,A
0.50558,-0.671023,I
0.505968,-0.086461,I
0.409311,-0.192904,M
0.102722,-0.11262,C
-0.768641,0.159213,C
-0.225935,-0.882727,M
-0.040925,0.104924,I
-0.129684,-0.049549,A
-0.295046,0.238323,A
0.036758,0.069493,M
-0.00033,0.003385,M
-0.051893,-0.035391,A
0.019612,0.128538,I
-0.263366,0.168883,A
0.430742,-0.082054,M
-0.791817,0.098819,C
-0.7014,-0.086727,C
-0.246719,0.11559,A
0.008556,0.092022,M
0.271683,0.078717,M
0.63615,0.422648,A
0.138282,0.233128,I
-0.225498,0.038998,A
0.000049,0.654931,N
0.471857,-0.167487,M
0.168521,0.59242,A
0.599786,-0.029687,I
-0.238043,-0.059013,N
0.026714,0.687018,N
-0.631678,0.340792,C
-0.249992,0.296307,A
0.574685,0.507591,A
-0.206115,-0.062017,N
0.207429,0.826746,N
0.778203,0.31025,A
-0.297815,0.473903,N
0.148961,-0.158954,C
0.194641,0.131408,M
-0.572064,-0.282753,C
-0.247775,0.384823,A
0.414891,0.051571,M
0.395881,-0.190861,M
0.133116,-0.083301,C
0.473511,0.081631,I
-0.043452,-0.136058,N
0.268109,0.182743,I
-0.066276,-0.051961,N
-0.109343,0.500907,A
0.338866,-0.629534,I
-0.013138,0.087234,I
0.27129,0.285556,I
-0.41133,0.343517,N
0.13623,-0.089195,C
0.438156,-0.676218,I
0.6194,-0.141365,I
0.116503,0.116323,M
-0.275533,-0.407004,C
0.501406,-0.398261,I
0.365825,0.253528,I
-0.185951,0.607924,N
0.265721,0.23912,I
0.263236,-0.819534,I
0.58166,-0.10073,I
-0.120489,-0.054464,A
0.04761,0.544231,A
-0.266694,-0.09544,N
0.320584,0.043074,M
-0.247145,-0.468517,C
0.540475,0.653146,N
-0.758934,0.525633,C
0.481683,-0.737871,I
-0.369993,-0.823918,M
0.837539,0.366912,A
0.598776,-0.136432,I
0.533486,-0.175824,I
-0.25334,-0.016096,N
-0.009087,0.082115,I
0.088358,-0.271228,C
-0.206462,-0.458785,C
-0.35819,0.39808,N
0.423043,0.075265,I
-0.752607,0.367562,C
-0.169743,-0.065761,N
-0.25277,-0.030891,N
0.364004,0.632018,A
0.277178,0.580555,A
-0.173505,-0.076541,N
-0.237963,-0.321368,C
-0.548645,0.716939,C
-0.345626,0.199917,N
-0.001071,-0.000903,A
-0.287517,0.22367,A
0.044502,-0.033014,C
-0.819461,0.058748,C
-0.235622,-0.102751,N
0.376617,-0.576645,M
-0.67486,-0.124989,C
0.100081,-0.109342,C
-0.132355,0.57221,N
0.271874,-0.536798,M
0.178278,0.271577,I
0.149662,-0.73711,M
-0.628402,0.773255,C
-0.259452,0.066558,A
-0.810249,-0.052715,C
-0.741085,0.322364,C
-0.599857,0.774707,C
-0.671533,0.668274,C
0.082628,-0.04095,C
0.036145,-0.011751,C
-0.178006,-0.081169,N
0.150489,-0.141903,C
0.234764,0.220772,I
0.133916,0.116404,M
0.520393,-0.071668,I
0.317468,0.225281,I
0.023144,0.08035,M
0.467515,-0.445996,M
0.47656,-0.392401,M
0.553623,-0.405661,I
0.265284,0.135881,M
-0.269887,-0.014073,N
0.217634,-0.664403,M
-0.241596,0.042172,A
-0.376373,0.097823,N
0.486065,0.650153,N
-0.725993,-0.028323,C
0.246094,0.669122,A
-0.065459,-0.768772,M
0.536898,0.678428,N
0.104325,-0.152338,C
-0.41872,-0.33543,C
-0.35824,-0.085379,N
-0.072457,-0.059599,N
-0.071605,-0.870033,M
0.453055,0.55281,A
0.367201,-0.39417,M
0.59839,-0.417682,I
-0.551361,-0.276312,C
0.021093,-0.308542,C
0.585391,0.610999,N
-0.383355,0.115165,N
0.283826,0.159281,M
0.413307,-0.012055,M
-0.377723,-0.344609,C
0.295313,0.106891,M
0.000503,0.740948,N
0.049092,0.235383,I
-0.484219,-0.861892,I
0.170961,0.654785,A
-0.413341,0.103432,N
0.931799,-0.112681,A
-0.054636,0.469325,A
-0.210485,0.54273,N
-0.731056,-0.092997,C
0.079887,-0.770022,M
-0.657527,-0.399453,C
-0.368508,-0.324319,C
-0.486925,-0.362965,C
0.348975,-0.008139,M
0.256989,0.050231,M
0.320131,-0.668665,I
0.182626,-0.81885,I
-0.391964,-0.912147,I
-0.736794,0.253413,C
0.010443,0.037584,M
-0.543516,-0.297738,C
0.032504,-0.008538,C
0.081103,-0.049121,C
0.139521,-0.745814,M
0.053276,-0.020852,C
-0.636593,-0.295278,C
0.349358,-0.724531,I
0.029546,-0.264408,C
-0.578025,0.601433,C
0.393531,-0.379505,M
-0.161205,-0.475307,C
-0.701742,-0.120085,C
0.505663,-0.059069,I
0.625739,0.600078,N
-0.551559,-0.664225,M
-0.02198,0.051083,I
-0.387277,0.349261,N
-0.530577,-0.380878,C
-0.01102,0.057566,I
-0.390557,0.236711,N
-0.785283,-0.575177,M
-0.27415,0.299301,A
0.100265,-0.141515,C
-0.106521,-0.097535,N
-0.773152,0.613192,C
0.824217,0.526071,N
0.692864,0.316553,A
0.342516,-0.426372,M
0.244375,0.729089,N
0.367258,0.503394,A
0.376817,0.074323,M
0.505901,-0.451288,I
0.355317,0.576892,A
0.411637,-0.247078,M
0.137893,-0.817214,I
0.274526,0.56607,A
0.480164,-0.609038,I
0.339967,-0.521975,M
-0.452016,-0.438735,C
0.055131,0.097977,M
-0.003817,0.108555,I
0.273184,0.088812,M
0.283399,0.190847,I
-0.153809,-0.002612,A
-0.181242,0.091968,A
-0.010729,0.027379,I
0.565818,-0.411346,I
-0.08354,-0.804637,M
0.121334,0.261919,I
0.062559,-0.021693,C
0.365009,0.079067,M
-0.773297,-0.04047,C
0.457783,-0.357629,M
0.851048,0.210002,A
0.492706,-0.050614,M
-0.315279,-0.808044,M
0.000802,0.186636,I
-0.563944,-0.269718,C
-0.291959,0.053719,N
0.467264,-0.238705,M
0.074836,0.228085,I
-0.395321,0.048457,N
-0.252451,0.179675,A
0.126677,0.798982,N
-0.456458,0.2624,N
-0.209119,0.45582,A
-0.019187,0.042257,I
-0.33422,0.214405,N
0.893885,0.13606,A
-0.132623,0.012672,A
0.01602,-0.310449,C
0.627274,0.488351,A
-0.059256,-0.057569,N
0.325123,-0.764287,I
0.345411,0.130593,I
0.043121,0.202092,I
0.574112,-0.262618,I
-0.384421,0.231782,N
-0.012711,-0.340031,C
-0.333065,0.001047,N
0.296016,0.319684,I
0.100065,-0.064079,C
-0.744031,0.612944,C
0.199524,0.175087,I
-0.144598,-0.098988,N
0.557525,-0.412842,I
-0.046023,-0.365588,C
0.970084,0.213029,N
-0.174788,0.513369,A
0.965473,0.095592,A
0.427436,0.61719,A
0.540863,0.021953,I
-0.688033,-0.240776,C
-0.658874,-0.128742,C
0.389771,0.108091,I
0.281908,0.617202,A
-0.385273,0.393506,N
-0.293588,0.452631,N
0.464863,-0.340988,M
0.0366,-0.317159,C
-0.00946,0.038668,I
-0.509398,-0.790946,M
-0.728939,0.561265,C
0.538609,-0.475611,I
0.027028,-0.330965,C
0.780514,0.53874,N
0.008593,-0.004284,C
-0.05055,-0.033081,A
0.356784,-0.040469,M
0.567266,-0.027111,I
-0.29176,0.132564,A
-0.07878,-0.030884,A
0.046738,0.220138,I
0.359069,0.518785,A
-0.217846,0.592337,N
-0.288114,0.240149,A
-0.400758,-0.747746,M
0.360763,-0.496246,M
-0.756797,0.497328,C
0.087297,-0.115061,C
-0.193811,-0.009405,A
-0.387591,0.149663,N
0.346776,0.065299,M
0.044914,0.114533,M
-0.241058,0.366043,A
0.321537,0.715642,N
-0.078666,-0.427713,C
0.45481,-0.276968,M
0.448053,-0.523602,I
0.070341,-0.327396,C
0.444037,-0.303958,M
-0.205553,-0.123592,N
0.018147,-0.341587,C
-0.33819,0.346098,N
-0.27293,0.016933,N
-0.13515,-0.075134,A
-0.660121,0.635609,C
-0.677366,-0.022388,C
0.248477,0.58646,A
-0.268925,-0.428031,C
0.314493,0.010332,M
-0.047848,-0.037532,N
0.35965,0.163038,M
0.694923,0.482437,N
-0.083516,-0.368531,C
-0.241722,-0.390302,C
0.42532,-0.32866,M
0.335058,-0.687002,I
0.357654,0.108243,M
0.563244,0.797561,N
-0.690816,0.09946,C
0.384345,-0.254725,M
0.29004,-0.644704,M
-0.241011,0.351857,A
-0.151738,0.542283,N
-0.04231,-0.924017,I
-0.176322,0.617862,N
0.015757,0.091471,M
-0.019029,-0.012568,A
0.238393,-0.663833,M
-0.121205,-0.139019,N
0.711471,0.461737,A
-0.748156,0.577293,C
-0.090136,-0.037484,A
0.858577,0.262399,A
-0.181855,0.567913,N
-0.206572,0.018977,A
0.383795,0.070842,I
0.215899,0.739273,N
0.001833,-0.000802,C
-0.015723,-0.360329,C
-0.410943,0.140467,N
0.001387,-0.000194,C
0.024282,0.54597,A
-0.234031,-0.866532,I
0.065773,-0.099919,C
-0.152554,-0.390117,C
-0.066899,-0.425256,C
0.753694,0.296074,A
0.037927,-0.296645,C
0.067274,0.140562,M
-0.655154,0.61324,C
0.068605,-0.35918,C
0.002196,0.00811,M
-0.722524,-0.153007,C
-0.130723,-0.024647,A
0.48934,-0.072619,I
-0.00091,0.478895,A
0.005484,0.684315,N
-0.630573,-0.226841,C
-0.028023,0.08407,I
-0.133609,-0.487939,C
-0.032074,0.590247,A
-0.2443,0.225797,A
0.299595,0.210363,I
0.553253,-0.125523,I
0.322728,0.201516,I
0.950572,0.034282,A
-0.060353,-0.389835,C
0.462517,-0.102296,M
-0.339397,-0.810156,M
0.547935,-0.046563,I
-0.148752,-0.414186,C
0.463473,-0.250644,M
-0.190238,0.0214,A
-0.733129,0.623475,C
0.21951,0.758222,N
-0.755797,0.084916,C
-0.218204,-0.865702,M
0.122484,-0.099224,C
-0.282208,0.387405,N
0.430567,-0.144258,M
-0.501393,-0.379674,C
0.964791,-0.244946,A
-0.635859,-0.137376,C
0.112484,0.105521,M
-0.696784,-0.204398,C
0.108048,-0.135154,C
0.210874,0.149084,M
0.120071,-0.179845,C
0.220624,0.160884,I
-0.409504,0.033623,N
-0.147777,0.434235,A
-0.633924,-0.212315,C
-0.245752,0.339219,A
-0.248249,0.121654,A
-0.431794,0.278289,N
0.059196,0.100251,M
0.427651,0.082244,I
-0.328738,-0.930855,I
0.542316,-0.187807,I
-0.02974,-0.021345,A
0.453512,-0.323919,M
-0.168011,-0.027424,A
0.440639,-0.03816,M
-0.155859,-0.33477,C
0.364792,0.57853,A
-0.252786,0.025322,N
-0.219308,-0.078833,N
0.570861,-0.052983,I
0.540469,0.591669,A
0.933294,0.059475,A
-0.257722,-0.377508,C
0.082167,-0.944221,I
0.211527,-0.723878,M
-0.671372,0.695109,C
-0.274591,-0.111217,N
0.099082,0.238272,I
0.464816,-0.016043,I
0.234546,-0.793424,I
-0.063732,-0.027505,N
-0.142117,-0.012067,A
0.45051,0.670462,N
0.260973,0.332244,I
-0.297777,0.278741,A
0.352522,0.060472,M
0.538474,-0.229439,I
-0.749415,-0.106547,C
0.497428,0.502326,A
0.328851,0.767046,N
0.013068,-0.723427,M
-0.407202,0.304566,N
-0.194547,-0.093023,N
0.426679,-0.23538,M
-0.609886,-0.06484,C
0.006587,0.161898,I
0.49941,-0.365929,I
0.048309,0.150467,I
0.530398,-0.010716,I
-0.420166,0.413226,N
-0.226435,0.573651,N
0.447145,0.722143,N
-0.595832,-0.178252,C
-0.701917,0.317909,C
-0.01054,0.012042,I
-0.221988,0.455931,A
-0.671632,-0.664767,M
-0.212365,0.370313,A
0.974145,0.188413,N
-0.34341,0.448801,N
0.444325,-0.575095,M
0.026376,0.11832,I
-0.655417,0.74144,C
-0.240342,0.174244,A
0.347923,-0.643741,I
-0.412097,0.245529,N
0.054636,-0.01557,C
-0.093631,-0.071524,N
-0.461177,-0.798586,M
0.729494,0.616627,N
0.210552,-0.871094,M
0.351529,0.610578,A
-0.647935,0.703738,C
-0.03829,0.063341,I
0.084009,0.697097,N
-0.05654,-0.030439,A
-0.092956,0.706655,N
-0.279058,0.070629,A
0.025786,-0.01284,C
0.06405,0.76046,N
0.076102,-0.391553,C
0.27713,0.636636,A
-0.518231,-0.683275,M
0.170667,0.656515,A
-0.366375,-0.409549,C
0.043011,0.180586,I
-0.691321,-0.141934,C
-0.395102,-0.744641,M
0.388898,0.095615,M
0.002305,0.029115,M
-0.008062,-0.019395,N
0.089176,-0.810472,M
0.350007,-0.03416,M
0.701275,0.364092,A
0.745283,0.60096,N
0.925518,-0.266752,A
0.606278,-0.171713,I
0.18089,0.271769,I
-0.015948,0.057646,I
-0.161963,0.686494,N
-0.108116,0.519577,A
0.765257,0.506664,N
0.514252,-0.347982,I
0.375863,-0.460888,M
0.000859,0.077211,I
0.062034,-0.028371,C
0.865178,0.108658,A
0.114508,0.114075,M
-0.372152,0.115549,N
0.024916,-0.283564,C
-0.641932,-0.069925,C
0.574865,-0.54269,I
-0.009262,0.096777,I
-0.015655,0.08336,I
0.019075,0.101036,M
-0.171226,0.483478,A
-0.782813,-0.168584,C
0.06164,-0.060853,C
0.109755,0.622525,A
0.447992,-0.422396,M
-0.168919,-0.145654,N
0.038024,0.674264,N
0.404907,-0.446995,M
-0.047006,0.679713,N
